adoptus,immfate,letin1a,letinhsp1,letinasn1,age,sex,race,born,parborn
,,,,,32.0,female,white,yes,both born in the u.s.
,,,,,78.0,male,white,yes,both born in the u.s.
,,,,,41.0,male,white,yes,both born in the u.s.
,,,,,59.0,female,white,yes,both born in the u.s.
,,reduced a lot,,,32.0,male,white,yes,both born in the u.s.
,,remain the same as it is,,,44.0,male,white,yes,both born in the u.s.
,,remain the same as it is,,,27.0,female,other,yes,both born in the u.s.
,,remain the same as it is,,,38.0,male,other,yes,both born in the u.s.
,,remain the same as it is,,,32.0,female,other,yes,both born in the u.s.
,,,,,34.0,male,other,yes,both born in the u.s.
,,remain the same as it is,,,64.0,male,other,no,neither born in the u.s.
,,reduced a little,,,26.0,female,white,yes,both born in the u.s.
,,remain the same as it is,,,39.0,female,white,yes,both born in the u.s.
,,reduced a little,,,19.0,female,other,yes,neither born in the u.s.
,,remain the same as it is,,,47.0,male,white,yes,both born in the u.s.
,,reduced a lot,,,39.0,female,white,yes,both born in the u.s.
,,reduced a lot,,,28.0,male,white,yes,both born in the u.s.
,,increased a little,,,39.0,female,white,yes,both born in the u.s.
,,remain the same as it is,,,55.0,female,white,yes,both born in the u.s.
,,,,,71.0,male,white,yes,both born in the u.s.
,,remain the same as it is,,,65.0,female,black,yes,both born in the u.s.
,,reduced a lot,,,64.0,male,white,yes,both born in the u.s.
,,increased a little,,,33.0,female,white,yes,both born in the u.s.
,,reduced a little,,,43.0,female,white,yes,both born in the u.s.
,,reduced a lot,,,80.0,male,white,yes,"mother don't know, father yes"
,,,,,70.0,female,white,yes,both born in the u.s.
,,remain the same as it is,,,43.0,female,black,yes,both born in the u.s.
,,remain the same as it is,,,38.0,female,black,yes,both born in the u.s.
,,increased a little,,,23.0,female,white,yes,both born in the u.s.
,,,,,71.0,male,white,yes,both born in the u.s.
,,remain the same as it is,,,31.0,female,black,yes,"mother yes, father no"
,,remain the same as it is,,,51.0,male,black,yes,both born in the u.s.
,,,,,38.0,male,white,yes,both born in the u.s.
,,reduced a lot,,,49.0,female,white,yes,both born in the u.s.
,,remain the same as it is,,,50.0,female,white,yes,both born in the u.s.
,,reduced a lot,,,39.0,female,white,yes,both born in the u.s.
,,remain the same as it is,,,80.0,female,other,yes,both born in the u.s.
,,,,,50.0,male,white,yes,both born in the u.s.
,,,,,47.0,female,white,yes,both born in the u.s.
,,,,,49.0,female,white,yes,
,,reduced a little,,,28.0,female,white,yes,both born in the u.s.
,,increased a little,,,89.0,male,white,yes,neither born in the u.s.
,,,,,34.0,female,white,yes,both born in the u.s.
,,reduced a little,,,50.0,female,black,yes,both born in the u.s.
,,,,,33.0,female,white,yes,both born in the u.s.
,,remain the same as it is,,,39.0,female,white,yes,both born in the u.s.
,,,,,56.0,male,black,yes,"mother yes, father no"
,,reduced a lot,,,48.0,male,white,yes,both born in the u.s.
,,,,,55.0,male,white,yes,both born in the u.s.
,,remain the same as it is,,,47.0,male,white,yes,both born in the u.s.
,,reduced a lot,,,52.0,male,white,yes,both born in the u.s.
,,reduced a lot,,,22.0,female,black,yes,both born in the u.s.
,,reduced a little,,,66.0,female,white,yes,both born in the u.s.
,,,,,20.0,male,other,yes,neither born in the u.s.
,,remain the same as it is,,,76.0,male,white,yes,both born in the u.s.
,,reduced a little,,,27.0,female,black,yes,both born in the u.s.
,,,,,42.0,female,black,yes,both born in the u.s.
,,,,,48.0,male,white,yes,both born in the u.s.
,,reduced a lot,,,53.0,female,black,yes,both born in the u.s.
,,remain the same as it is,,,37.0,female,black,yes,both born in the u.s.
,,reduced a lot,,,87.0,male,white,yes,both born in the u.s.
,,,,,30.0,female,black,yes,both born in the u.s.
,,increased a lot,,,76.0,male,white,yes,both born in the u.s.
,,reduced a little,,,30.0,male,black,yes,both born in the u.s.
,,reduced a little,,,38.0,male,white,yes,both born in the u.s.
,,reduced a lot,,,45.0,female,white,yes,both born in the u.s.
,,,,,25.0,male,white,yes,both born in the u.s.
,,reduced a lot,,,49.0,female,white,yes,both born in the u.s.
,,,,,36.0,female,white,yes,both born in the u.s.
,,,,,49.0,male,white,yes,both born in the u.s.
,,reduced a little,,,57.0,female,white,yes,both born in the u.s.
,,reduced a little,,,26.0,male,white,yes,both born in the u.s.
,,,,,20.0,female,white,yes,both born in the u.s.
,,,,,42.0,female,white,yes,both born in the u.s.
,,remain the same as it is,,,35.0,male,white,yes,both born in the u.s.
,,reduced a little,,,63.0,male,white,yes,both born in the u.s.
,,reduced a lot,,,51.0,male,white,yes,both born in the u.s.
,,remain the same as it is,,,50.0,male,white,yes,both born in the u.s.
,,reduced a little,,,51.0,female,white,yes,both born in the u.s.
,,reduced a little,,,67.0,female,white,yes,both born in the u.s.
,,remain the same as it is,,,29.0,male,white,yes,both born in the u.s.
,,remain the same as it is,,,30.0,male,white,yes,both born in the u.s.
,,remain the same as it is,,,27.0,male,white,yes,both born in the u.s.
,,reduced a lot,,,66.0,male,white,yes,both born in the u.s.
,,,,,19.0,female,white,yes,both born in the u.s.
,,,,,67.0,female,white,yes,both born in the u.s.
,,reduced a lot,,,55.0,female,white,yes,both born in the u.s.
,,,,,31.0,female,white,yes,both born in the u.s.
,,remain the same as it is,,,39.0,female,black,yes,both born in the u.s.
,,reduced a little,,,31.0,female,black,yes,both born in the u.s.
,,reduced a little,,,45.0,male,black,yes,both born in the u.s.
,,remain the same as it is,,,51.0,male,black,yes,both born in the u.s.
,,,,,72.0,female,black,yes,both born in the u.s.
,,,,,41.0,female,white,yes,both born in the u.s.
,,remain the same as it is,,,52.0,male,white,yes,both born in the u.s.
,,reduced a little,,,52.0,female,black,yes,both born in the u.s.
,,remain the same as it is,,,43.0,female,white,yes,both born in the u.s.
,,,,,25.0,female,white,yes,both born in the u.s.
,,remain the same as it is,,,39.0,female,white,yes,neither born in the u.s.
,,remain the same as it is,,,25.0,female,white,yes,both born in the u.s.
,,,,,29.0,male,white,yes,both born in the u.s.
,,reduced a lot,,,73.0,female,white,yes,both born in the u.s.
,,remain the same as it is,,,22.0,female,other,no,neither born in the u.s.
,,remain the same as it is,,,60.0,male,white,yes,both born in the u.s.
,,remain the same as it is,,,26.0,female,white,yes,both born in the u.s.
,,increased a lot,,,26.0,male,white,yes,neither born in the u.s.
,,reduced a little,,,56.0,female,other,yes,both born in the u.s.
,,,,,43.0,female,white,no,neither born in the u.s.
,,remain the same as it is,,,56.0,female,white,yes,neither born in the u.s.
,,,,,70.0,female,other,no,neither born in the u.s.
,,increased a lot,,,67.0,male,white,yes,both born in the u.s.
,,increased a lot,,,33.0,female,white,no,neither born in the u.s.
,,,,,36.0,female,white,yes,both born in the u.s.
,,remain the same as it is,,,43.0,male,white,yes,neither born in the u.s.
,,,,,32.0,male,white,yes,neither born in the u.s.
,,,,,36.0,male,white,yes,neither born in the u.s.
,,,,,63.0,male,white,no,neither born in the u.s.
,,reduced a lot,,,49.0,female,white,yes,both born in the u.s.
,,,,,22.0,male,white,yes,both born in the u.s.
,,remain the same as it is,,,64.0,female,white,yes,both born in the u.s.
,,reduced a little,,,56.0,female,black,no,neither born in the u.s.
,,increased a little,,,53.0,male,white,yes,both born in the u.s.
,,,,,43.0,female,white,yes,both born in the u.s.
,,remain the same as it is,,,61.0,female,black,yes,both born in the u.s.
,,increased a little,,,50.0,male,white,yes,both born in the u.s.
,,reduced a little,,,44.0,male,black,yes,both born in the u.s.
,,remain the same as it is,,,21.0,female,black,yes,both born in the u.s.
,,,,,53.0,male,white,yes,both born in the u.s.
,,remain the same as it is,,,76.0,female,white,yes,both born in the u.s.
,,increased a little,,,62.0,female,black,yes,both born in the u.s.
,,reduced a lot,,,60.0,male,black,yes,both born in the u.s.
,,reduced a lot,,,29.0,male,white,yes,both born in the u.s.
,,remain the same as it is,,,62.0,male,white,no,neither born in the u.s.
,,remain the same as it is,,,43.0,female,white,yes,both born in the u.s.
,,reduced a lot,,,68.0,male,white,yes,both born in the u.s.
,,,,,50.0,female,white,yes,both born in the u.s.
,,,,,35.0,female,other,no,neither born in the u.s.
,,reduced a little,,,45.0,male,white,yes,both born in the u.s.
,,remain the same as it is,,,57.0,male,white,yes,both born in the u.s.
,,remain the same as it is,,,26.0,male,white,yes,both born in the u.s.
,,remain the same as it is,,,64.0,female,white,yes,both born in the u.s.
,,remain the same as it is,,,62.0,female,white,yes,both born in the u.s.
,,remain the same as it is,,,55.0,male,white,yes,both born in the u.s.
,,reduced a little,,,50.0,male,white,yes,both born in the u.s.
,,,,,50.0,female,white,yes,both born in the u.s.
,,reduced a lot,,,73.0,male,white,yes,both born in the u.s.
,,,,,61.0,male,white,yes,both born in the u.s.
,,,,,21.0,female,white,yes,both born in the u.s.
,,remain the same as it is,,,76.0,male,white,yes,both born in the u.s.
,,,,,79.0,female,white,yes,both born in the u.s.
,,remain the same as it is,,,32.0,female,black,yes,both born in the u.s.
,,remain the same as it is,,,53.0,female,black,no,neither born in the u.s.
,,remain the same as it is,,,53.0,female,white,yes,both born in the u.s.
,,remain the same as it is,,,54.0,female,black,yes,both born in the u.s.
,,remain the same as it is,,,62.0,female,black,yes,both born in the u.s.
,,reduced a lot,,,,male,white,yes,both born in the u.s.
,,reduced a lot,,,51.0,male,black,yes,both born in the u.s.
,,remain the same as it is,,,32.0,female,black,yes,neither born in the u.s.
,,remain the same as it is,,,22.0,female,white,yes,both born in the u.s.
,,,,,47.0,male,white,yes,both born in the u.s.
,,remain the same as it is,,,67.0,male,white,yes,both born in the u.s.
,,,,,20.0,female,white,yes,both born in the u.s.
,,reduced a lot,,,45.0,male,white,yes,both born in the u.s.
,,,,,37.0,male,white,yes,both born in the u.s.
,,,,,57.0,male,white,yes,both born in the u.s.
,,remain the same as it is,,,25.0,male,white,yes,both born in the u.s.
,,increased a little,,,29.0,female,black,yes,both born in the u.s.
,,remain the same as it is,,,44.0,female,other,no,neither born in the u.s.
,,remain the same as it is,,,21.0,female,white,yes,neither born in the u.s.
,,reduced a lot,,,49.0,male,white,no,neither born in the u.s.
,,,,,51.0,female,white,yes,both born in the u.s.
,,,,,66.0,female,white,no,neither born in the u.s.
,,remain the same as it is,,,37.0,female,other,no,neither born in the u.s.
,,reduced a little,,,46.0,male,black,yes,both born in the u.s.
,,,,,50.0,female,white,yes,both born in the u.s.
,,remain the same as it is,,,40.0,female,white,no,"mother no, father yes"
,,,,,26.0,female,other,no,neither born in the u.s.
,,remain the same as it is,,,83.0,female,white,yes,both born in the u.s.
,,,,,78.0,male,white,yes,both born in the u.s.
,,,,,50.0,male,white,no,neither born in the u.s.
,,,,,31.0,female,white,yes,both born in the u.s.
,,increased a little,,,63.0,male,other,no,neither born in the u.s.
,,,,,75.0,male,white,yes,both born in the u.s.
,,remain the same as it is,,,34.0,female,other,no,neither born in the u.s.
,,reduced a little,,,73.0,female,white,yes,both born in the u.s.
,,reduced a little,,,52.0,male,white,yes,both born in the u.s.
,,reduced a lot,,,79.0,male,white,yes,both born in the u.s.
,,remain the same as it is,,,55.0,female,white,yes,both born in the u.s.
,,increased a little,,,24.0,female,white,yes,"mother yes, father no"
,,reduced a little,,,71.0,male,white,yes,both born in the u.s.
,,reduced a little,,,43.0,male,white,yes,both born in the u.s.
,,remain the same as it is,,,53.0,male,white,yes,both born in the u.s.
,,remain the same as it is,,,81.0,male,white,yes,both born in the u.s.
,,increased a little,,,89.0,female,white,yes,both born in the u.s.
,,reduced a little,,,34.0,female,white,yes,both born in the u.s.
,,,,,31.0,female,other,yes,"mother no, father yes"
,,,,,20.0,male,white,yes,both born in the u.s.
,,remain the same as it is,,,36.0,female,white,yes,both born in the u.s.
,,,,,33.0,female,white,yes,both born in the u.s.
,,reduced a little,,,29.0,male,white,yes,both born in the u.s.
,,,,,47.0,female,white,yes,both born in the u.s.
,,increased a little,,,26.0,male,other,no,neither born in the u.s.
,,remain the same as it is,,,50.0,male,white,yes,both born in the u.s.
,,,,,47.0,female,white,yes,both born in the u.s.
,,,,,47.0,male,white,yes,both born in the u.s.
,,remain the same as it is,,,35.0,female,white,yes,both born in the u.s.
,,,,,58.0,female,white,no,both born in the u.s.
,,increased a little,,,51.0,female,white,yes,both born in the u.s.
,,,,,,male,white,no,
,,,,,62.0,male,white,yes,both born in the u.s.
,,,,,61.0,female,white,yes,both born in the u.s.
,,,,,40.0,male,white,yes,both born in the u.s.
,,remain the same as it is,,,61.0,female,black,yes,both born in the u.s.
,,reduced a little,,,76.0,male,white,yes,both born in the u.s.
,,remain the same as it is,,,63.0,male,white,yes,both born in the u.s.
,,reduced a little,,,62.0,female,white,yes,both born in the u.s.
,,remain the same as it is,,,47.0,female,white,yes,both born in the u.s.
,,remain the same as it is,,,32.0,male,white,yes,both born in the u.s.
,,,,,60.0,female,other,no,neither born in the u.s.
,,reduced a little,,,23.0,male,white,yes,both born in the u.s.
,,remain the same as it is,,,36.0,male,white,yes,both born in the u.s.
,,remain the same as it is,,,22.0,male,white,yes,neither born in the u.s.
,,reduced a lot,,,20.0,male,white,yes,both born in the u.s.
,,,,,23.0,female,white,yes,both born in the u.s.
,,increased a lot,,,41.0,male,other,no,neither born in the u.s.
,,,,,29.0,male,white,yes,both born in the u.s.
,,,,,32.0,female,white,yes,both born in the u.s.
,,remain the same as it is,,,37.0,female,white,yes,both born in the u.s.
,,reduced a little,,,54.0,male,white,yes,both born in the u.s.
,,remain the same as it is,,,29.0,male,white,yes,both born in the u.s.
,,,,,43.0,female,white,yes,both born in the u.s.
,,reduced a little,,,76.0,female,white,yes,both born in the u.s.
,,increased a little,,,41.0,female,white,yes,both born in the u.s.
,,remain the same as it is,,,53.0,female,white,yes,both born in the u.s.
,,increased a little,,,31.0,male,white,yes,both born in the u.s.
,,increased a lot,,,35.0,female,white,yes,both born in the u.s.
,,reduced a lot,,,36.0,male,white,yes,both born in the u.s.
,,,,,42.0,female,white,yes,both born in the u.s.
,,reduced a little,,,60.0,female,white,yes,both born in the u.s.
,,increased a little,,,78.0,male,white,yes,both born in the u.s.
,,,,,72.0,female,white,yes,both born in the u.s.
,,reduced a little,,,41.0,female,white,yes,both born in the u.s.
,,,,,49.0,male,white,yes,both born in the u.s.
,,increased a lot,,,26.0,female,white,yes,both born in the u.s.
,,reduced a lot,,,61.0,female,white,yes,both born in the u.s.
,,,,,33.0,female,white,yes,both born in the u.s.
,,remain the same as it is,,,89.0,female,white,yes,both born in the u.s.
,,reduced a little,,,34.0,female,white,yes,both born in the u.s.
,,remain the same as it is,,,65.0,male,white,yes,both born in the u.s.
,,reduced a lot,,,37.0,female,white,yes,both born in the u.s.
,,,,,44.0,male,white,yes,both born in the u.s.
,,increased a lot,,,29.0,female,white,yes,both born in the u.s.
,,remain the same as it is,,,74.0,male,black,yes,both born in the u.s.
,,,,,49.0,male,white,yes,both born in the u.s.
,,remain the same as it is,,,38.0,male,other,no,neither born in the u.s.
,,,,,53.0,female,white,yes,both born in the u.s.
